src_ip,Label,distinct_sources,days_seen,total_incidents,unique_dst_ip,src_port_zero_count,src_port_nonzero_count,src_port_zero_avg_inter_arrival_time,src_port_zero_min_inter_arrival_time,src_port_zero_max_inter_arrival_time,src_port_zero_stddev_inter_arrival_time,src_port_nonzero_avg_inter_arrival_time,src_port_nonzero_min_inter_arrival_time,src_port_nonzero_max_inter_arrival_time,src_port_nonzero_stddev_inter_arrival_time
144.172.118.4,Spoofed,2,4,2099,5,2092,7,153.7517934,0.0,48258.0,1356.047801,20721.5,2.0,81464.0,28890.64446
80.171.109.74,Spoofed,2,5,32,6,26,6,11524.92,153.0,135730.0,29495.65323,52219.2,908.0,185346.0,68218.9628
85.31.47.40,Real,1,2,2,2,0,2,,,,,15661.0,15661.0,15661.0,0.0
138.201.78.61,Spoofed,2,5,809,7,767,42,419.3890339,0.0,49352.0,2268.589695,12707.80488,0.0,431896.0,67440.31504
38.180.88.241,Spoofed,2,4,1534,5,1531,3,209.8333333,0.0,48321.0,1589.923547,35031.0,9160.0,60902.0,25871.0
51.81.56.228,Spoofed,2,5,1987,5,1983,4,161.8279516,0.0,48638.0,1401.700981,83365.33333,3508.0,206038.0,88050.98826
193.182.111.42,Spoofed,2,4,1079,4,1078,1,298.0668524,0.0,48285.0,1888.953355,,,,
46.248.164.24,Spoofed,2,4,29,4,28,1,10711.85185,0.0,79527.0,18631.396,,,,
193.168.144.76,Spoofed,2,4,1706,6,1703,3,188.8366627,0.0,48429.0,1505.376507,9770.5,2518.0,17023.0,7252.5
64.42.176.50,Spoofed,2,5,1511,7,1506,5,213.345515,0.0,48295.0,1601.299201,55930.75,3203.0,187292.0,76079.28996
5.253.84.137,Spoofed,2,4,26,4,25,1,12122.29167,0.0,78275.0,18286.11791,,,,
79.233.184.217,Spoofed,2,4,33,7,28,5,10688.33333,147.0,103706.0,23903.2183,19056.25,6890.0,44554.0,15139.80806
95.216.140.159,Spoofed,2,6,794,7,752,42,427.7243675,0.0,49323.0,2316.874791,10635.92683,0.0,184055.0,39391.77604
91.63.247.77,Spoofed,2,4,25,6,21,4,14793.45,0.0,63263.0,17944.78957,53858.0,9126.0,134900.0,57408.4015
89.37.95.34,Real,1,1,1,1,0,1,,,,,,,,
65.21.98.70,Spoofed,2,6,842,7,796,46,403.154717,0.0,48040.0,2236.695819,9774.933333,0.0,182081.0,38419.3345
94.130.89.176,Spoofed,2,6,851,7,808,43,397.8277571,0.0,48363.0,2215.609918,10472.64286,0.0,244459.0,44986.47299
46.226.109.31,Spoofed,2,5,1085,6,1080,5,297.7886932,0.0,47964.0,1891.674104,65084.5,156.0,226928.0,93698.95669
157.90.131.201,Spoofed,2,6,846,7,801,45,399.31125,0.0,48730.0,2210.58442,9986.0,0.0,174253.0,36431.05164
185.82.216.211,Spoofed,2,5,1042,5,1038,4,309.6740598,0.0,50225.0,1979.111188,113949.6667,2905.0,254842.0,104995.9536
85.215.61.28,Spoofed,2,5,36,7,28,8,8953.037037,0.0,60958.0,15667.56787,48253.57143,474.0,170390.0,58179.35361
65.108.140.114,Spoofed,2,6,850,7,806,44,398.5267081,0.0,48463.0,2223.048183,10216.34884,0.0,211393.0,42277.22733
146.70.222.42,Spoofed,2,4,1044,7,1039,5,309.6570328,0.0,47965.0,1918.727328,38491.0,44.0,77855.0,38058.46921
92.204.41.234,Spoofed,2,5,1058,6,1052,6,305.7335871,0.0,47932.0,1902.227645,52456.4,678.0,240286.0,94045.03504
8.222.148.219,Real,1,2,4,3,0,4,,,,,9914.0,367.0,19190.0,7686.846471
87.118.126.222,Spoofed,2,5,1078,7,1072,6,299.6498599,0.0,48263.0,1898.651148,68478.2,1240.0,229348.0,85488.02842
147.45.60.180,Spoofed,2,4,19,4,18,1,16846.17647,0.0,71387.0,21332.81121,,,,
193.36.38.17,Spoofed,2,5,2007,6,2000,7,160.6988494,0.0,48437.0,1390.662728,55841.0,705.0,174847.0,67601.74075
114.80.88.34,Real,1,1,1,1,0,1,,,,,,,,
79.19.23.93,Spoofed,2,4,1067,6,1061,6,303.1726415,0.0,48204.0,1905.57211,25839.6,7504.0,82375.0,28723.59436
202.61.224.179,Spoofed,2,5,1178,7,1172,6,274.1221178,0.0,49693.0,1854.945778,49739.0,469.0,217827.0,84309.27152
45.95.169.225,Spoofed,2,4,2046,6,2041,5,157.2534314,0.0,48564.0,1381.53259,18717.5,1502.0,48851.0,18495.05251
78.92.194.191,Spoofed,2,4,29,4,28,1,11040.0,0.0,79012.0,18301.30329,,,,
83.108.61.190,Spoofed,2,4,1048,5,1046,2,307.3980861,0.0,48388.0,1917.643349,56692.0,56692.0,56692.0,0.0
198.244.188.169,Spoofed,2,4,1972,7,1966,6,163.4763359,0.0,47810.0,1410.050649,15141.8,128.0,65337.0,25290.85891
190.206.186.9,Spoofed,2,4,39,6,33,6,9139.3125,0.0,76819.0,19303.62403,14364.2,305.0,28812.0,11624.24266
37.220.84.85,Spoofed,2,4,29,6,22,7,10989.0,0.0,64683.0,17900.96328,31815.16667,500.0,117620.0,40075.2824
176.123.8.5,Spoofed,2,5,1041,6,1037,4,309.9623552,0.0,48424.0,1932.339143,112688.6667,10863.0,236994.0,93676.06898
188.165.223.126,Spoofed,2,4,1923,5,1920,3,167.3105784,0.0,48010.0,1420.04459,61805.5,44934.0,78677.0,16871.5
209.141.59.116,Spoofed,2,5,1565,6,1561,4,205.9378205,0.0,49592.0,1605.140729,79717.33333,8485.0,195385.0,82517.78247
185.34.33.2,Spoofed,2,4,2106,5,2102,4,152.9804855,0.0,49111.0,1369.770729,24261.66667,2.0,51514.0,21135.88696
45.131.138.227,Spoofed,2,4,1043,5,1040,3,309.506256,0.0,48154.0,1930.176809,7455.0,0.0,14910.0,7455.0
185.220.101.142,Spoofed,2,5,1606,6,1602,4,200.646471,0.0,48080.0,1549.085454,79924.33333,3784.0,173776.0,70519.91923
94.140.120.130,Spoofed,2,5,1187,5,1184,3,271.7455621,0.0,48258.0,1801.172508,168620.5,100174.0,237067.0,68446.5
192.42.113.102,Spoofed,2,4,916,5,913,3,351.377193,0.0,48359.0,2052.402015,19789.5,11548.0,28031.0,8241.5
165.22.117.169,Real,1,1,1,1,0,1,,,,,,,,
176.114.248.225,Spoofed,2,4,1060,5,1057,3,303.9327652,0.0,49147.0,1924.878872,17074.0,12946.0,21202.0,4128.0
163.172.251.13,Spoofed,2,4,837,4,836,1,384.5473054,0.0,49098.0,2181.771764,,,,
172.234.250.96,Spoofed,2,4,963,4,961,2,334.478125,0.0,48713.0,2009.988415,900.0,900.0,900.0,0.0
146.70.80.18,Spoofed,2,5,1044,6,1039,5,309.7533719,0.0,47775.0,1915.141659,57248.75,297.0,201176.0,83740.34956
178.254.35.2,Spoofed,2,5,1081,7,1076,5,298.855814,0.0,48659.0,1901.93197,84420.0,514.0,327402.0,140297.4737
185.225.114.92,Spoofed,2,5,1202,7,1198,4,268.5689223,0.0,48604.0,1803.49809,83212.33333,32.0,249411.0,117520.2228
52.47.91.150,Spoofed,2,4,1603,7,1598,5,200.5366312,0.0,49029.0,1576.418451,39875.25,10072.0,89860.0,30524.14301
84.166.208.154,Spoofed,2,5,863,6,859,4,373.504662,0.0,47968.0,2119.864853,74063.0,477.0,217347.0,101329.5206
135.148.149.23,Spoofed,2,4,1876,7,1866,10,172.3463807,0.0,48118.0,1437.632444,21502.77778,935.0,118803.0,36423.33412
71.237.112.249,Spoofed,2,3,26,6,23,3,10610.95455,0.0,59462.0,16339.79806,34500.0,32123.0,36877.0,2377.0
5.252.226.201,Spoofed,2,5,1069,7,1057,12,304.1420455,0.0,48253.0,1922.476463,31434.90909,420.0,180277.0,53824.60204
204.8.96.116,Spoofed,2,4,2705,6,2702,3,118.9922251,0.0,48431.0,1199.908778,94642.5,70319.0,118966.0,24323.5
104.244.78.232,Spoofed,2,3,32,5,27,5,8977.846154,0.0,61970.0,15215.27344,17986.0,1753.0,47464.0,17465.60109
71.19.148.104,Spoofed,2,4,1181,5,1178,3,273.2115548,0.0,48566.0,1811.597831,19759.5,2399.0,37120.0,17360.5
37.221.195.19,Spoofed,2,6,925,6,918,7,350.2966194,0.0,48286.0,2045.825929,65703.16667,24.0,190645.0,72725.5152
171.25.193.79,Spoofed,2,5,2050,6,2045,5,157.0885519,0.0,48267.0,1372.754345,65356.25,5.0,253024.0,108387.0802
65.21.87.30,Spoofed,2,5,845,7,797,48,401.9974874,0.0,48003.0,2197.601256,11867.40426,0.0,400404.0,61262.84485
91.139.160.150,Real,1,1,1,1,0,1,,,,,,,,
95.217.59.237,Spoofed,2,5,802,7,758,44,424.2060766,0.0,48806.0,2279.642993,12970.60465,0.0,360204.0,56831.65847
185.165.169.239,Spoofed,2,4,1552,5,1550,2,207.5745642,0.0,49578.0,1606.901573,26787.0,26787.0,26787.0,0.0
88.114.24.66,Spoofed,2,5,1087,7,1083,4,296.9334566,0.0,48466.0,1885.428344,82566.0,1159.0,212837.0,93068.65492
147.135.16.185,Spoofed,2,5,1941,7,1934,7,166.2726332,0.0,48183.0,1416.788459,57888.0,6531.0,176609.0,60873.2582
149.248.57.236,Spoofed,2,4,1063,6,1059,4,303.8137996,0.0,48531.0,1917.742448,37404.33333,3242.0,93836.0,40197.51746
45.63.15.42,Spoofed,2,4,985,5,981,4,328.0734694,0.0,48611.0,1995.887877,51721.66667,763.0,78420.0,36046.96235
144.76.200.80,Spoofed,2,6,850,7,796,54,403.4188679,0.0,48043.0,2201.254235,9870.113208,0.0,212775.0,38237.56351
204.8.96.145,Spoofed,2,4,2574,6,2568,6,125.2064667,0.0,49884.0,1256.279267,31517.4,704.0,81215.0,32256.58243
194.164.89.203,Spoofed,2,4,1085,7,1081,4,297.4694444,0.0,48676.0,1897.442233,24564.33333,17334.0,32318.0,6128.375115
50.230.231.85,Spoofed,2,4,1090,5,1088,2,295.6439742,0.0,48084.0,1878.232513,221.0,221.0,221.0,0.0
54.249.236.159,Spoofed,2,3,29,6,25,4,11825.5,0.0,194762.0,39445.99547,51947.66667,4268.0,113465.0,45640.67606
65.21.98.69,Spoofed,2,6,884,7,838,46,383.1541219,0.0,48243.0,2152.592304,9756.088889,0.0,196066.0,38779.60913
80.67.167.86,Spoofed,2,5,1086,6,1080,6,297.5264133,0.0,48044.0,1881.654616,66305.6,131.0,172246.0,63832.27301
217.229.110.229,Spoofed,2,5,31,7,24,7,12358.21739,0.0,91562.0,22223.73029,42264.33333,1021.0,201550.0,72057.53563
121.151.223.185,Spoofed,1,1,1,1,0,1,,,,,,,,
82.66.255.188,Spoofed,2,4,34,5,30,4,8491.793103,0.0,89330.0,19948.80542,50753.33333,22580.0,76710.0,22153.99788
204.8.99.139,Spoofed,2,6,56,7,14,42,16360.07692,0.0,88829.0,30975.4752,12808.46341,0.0,204983.0,42450.71074
134.41.186.193,Spoofed,2,5,1075,6,1070,5,300.0392891,0.0,48444.0,1893.72596,65145.0,6593.0,185527.0,70650.75562
103.208.86.5,Spoofed,2,4,3205,6,3200,5,100.4166927,0.0,47780.0,1097.455966,32978.75,233.0,82105.0,33886.4438
213.255.226.247,Spoofed,2,5,1067,7,1061,6,302.5971698,0.0,48571.0,1913.94318,67515.6,12504.0,184951.0,62458.25577
173.212.254.192,Spoofed,2,5,930,6,925,5,347.5400433,0.0,48465.0,2053.021166,57498.0,1208.0,223607.0,95905.81463
51.81.254.15,Spoofed,2,5,2014,4,2010,4,159.8885017,0.0,48663.0,1390.581731,111175.0,20968.0,172334.0,65119.15344
15.204.238.148,Spoofed,2,5,4039,6,4033,6,79.7328869,0.0,48488.0,989.2986462,67376.6,559.0,186687.0,66344.81473
94.72.114.28,Spoofed,2,4,1096,5,1094,2,294.1765782,0.0,49170.0,1900.428715,86100.0,86100.0,86100.0,0.0
77.48.28.239,Spoofed,2,4,2058,5,2055,3,156.4036027,0.0,48003.0,1363.930424,63090.0,13662.0,112518.0,49428.0
46.59.131.26,Spoofed,2,4,32,6,26,6,11692.76,354.0,128350.0,26803.66988,32068.4,5879.0,87296.0,29782.65912
51.89.81.247,Spoofed,2,4,1867,6,1861,6,172.6741935,0.0,49307.0,1465.513844,12761.2,3573.0,28591.0,8728.089972
51.15.185.201,Spoofed,2,5,881,5,878,3,365.3694413,0.0,48286.0,2090.211281,168068.5,162297.0,173840.0,5771.5
92.246.84.133,Spoofed,2,4,2259,7,2254,5,142.7083888,0.0,48600.0,1316.899443,5270.25,152.0,8178.0,3049.857077
185.220.100.253,Spoofed,2,5,2046,7,2038,8,157.5247914,0.0,49391.0,1399.822849,36697.0,277.0,174264.0,58696.54413
91.193.18.163,Spoofed,2,4,1573,4,1572,1,204.6600891,0.0,47924.0,1568.822673,,,,
79.57.55.165,Spoofed,2,4,1058,5,1055,3,304.6812144,0.0,48919.0,1925.850052,16815.0,16108.0,17522.0,707.0
140.78.100.24,Spoofed,2,5,1062,5,1057,5,304.4214015,0.0,49277.0,1934.229226,84893.25,1275.0,207328.0,76562.74637
152.53.65.169,Spoofed,2,5,1094,6,1091,3,294.7844037,0.0,48153.0,1885.2439,95259.5,1266.0,189253.0,93993.5
5.181.77.5,Spoofed,2,5,1077,5,1072,5,300.0887021,0.0,48417.0,1899.847157,62938.75,1017.0,222788.0,92733.78517
68.205.9.31,Spoofed,2,3,13,5,10,3,19153.88889,0.0,62885.0,23318.81882,36314.0,32250.0,40378.0,4064.0
192.42.116.198,Spoofed,2,5,1801,7,1792,9,179.4399777,0.0,47969.0,1461.050262,31929.75,1.0,178790.0,55906.99778
5.255.111.64,Spoofed,2,4,1594,6,1591,3,202.0188679,0.0,48158.0,1554.192305,75517.0,27533.0,123501.0,47984.0
92.19.1.82,Spoofed,2,4,1064,5,1062,2,302.8991517,0.0,48656.0,1907.978199,8334.0,8334.0,8334.0,0.0
37.218.245.79,Spoofed,2,4,1210,5,1207,3,266.4693201,0.0,48040.0,1777.602798,23368.5,5714.0,41023.0,17654.5
107.189.12.251,Spoofed,2,4,23,6,18,5,17075.82353,113.0,89524.0,23295.41232,12232.5,178.0,28923.0,12259.10895
84.144.62.97,Spoofed,2,4,30,6,26,4,11561.04,0.0,74156.0,19848.04273,23525.0,12153.0,36385.0,9948.469363
121.50.43.135,Spoofed,2,5,1612,4,1611,1,199.689441,0.0,49663.0,1574.987493,,,,
198.74.58.16,Spoofed,2,4,1485,5,1479,6,217.0162382,0.0,47965.0,1612.407439,31422.8,1123.0,88670.0,33816.32101
71.19.144.65,Spoofed,2,4,1233,7,1226,7,261.9485714,0.0,48501.0,1783.030377,26516.83333,1677.0,85517.0,27880.06856
47.243.7.221,Real,1,1,1,1,0,1,,,,,,,,
162.251.119.2,Spoofed,2,4,1037,5,1035,2,310.9052224,0.0,48003.0,1921.029951,118985.0,118985.0,118985.0,0.0
89.203.249.226,Spoofed,2,4,1085,4,1082,3,296.7696577,0.0,47963.0,1891.999045,16112.0,15634.0,16590.0,478.0
80.78.22.189,Spoofed,2,2,8,3,6,2,18121.8,406.0,37579.0,15336.56857,7440.0,7440.0,7440.0,0.0
38.41.218.54,Spoofed,2,5,1075,7,1064,11,302.3857008,0.0,47775.0,1899.263737,25930.3,31.0,182469.0,52989.15688
45.137.205.140,Spoofed,2,4,2074,5,2072,2,155.2085949,0.0,48142.0,1368.912802,120838.0,120838.0,120838.0,0.0
94.72.118.118,Spoofed,2,5,1066,6,1059,7,303.9073724,0.0,47885.0,1909.846328,36843.33333,97.0,177762.0,64813.87609
86.87.33.247,Spoofed,2,4,1047,6,1043,4,308.1737044,0.0,48805.0,1943.239127,10452.66667,2175.0,21425.0,8086.472092
87.9.191.214,Spoofed,2,4,33,7,25,8,12185.41667,147.0,75346.0,20341.04317,8810.571429,2648.0,13516.0,3515.829951
23.129.64.218,Spoofed,2,4,1499,5,1497,2,214.7606952,0.0,48118.0,1605.687686,106995.0,106995.0,106995.0,0.0
63.250.36.146,Spoofed,2,3,30,7,24,6,9795.695652,0.0,83231.0,18090.17198,14777.8,68.0,44891.0,16378.81783
37.120.179.106,Spoofed,2,5,1244,6,1237,7,259.9271845,0.0,48116.0,1763.107513,40180.33333,1295.0,181717.0,64106.15481
50.36.74.224,Spoofed,2,4,32,6,28,4,11025.18519,0.0,60372.0,18452.27408,50531.33333,22755.0,104300.0,38027.16398
185.142.208.226,Spoofed,2,5,1092,5,1087,5,295.4769797,0.0,48444.0,1883.812708,62874.75,1584.0,238335.0,101348.0174
162.247.74.27,Real,1,1,1,1,0,1,,,,,,,,
178.142.134.20,Spoofed,2,3,20,6,14,6,13569.15385,0.0,57636.0,17987.43439,30569.6,2996.0,77001.0,26877.35577
158.101.181.77,Spoofed,2,5,780,6,775,5,413.1808786,0.0,49128.0,2271.726352,65018.5,708.0,202043.0,81188.5695
38.15.147.30,Spoofed,2,5,1611,6,1607,4,200.2334994,0.0,48493.0,1563.579741,68608.33333,13665.0,177118.0,76729.98046
185.130.44.59,Spoofed,2,4,2045,4,2044,1,156.938326,0.0,48003.0,1367.561329,,,,
91.208.75.4,Spoofed,2,5,3149,7,3141,8,102.3949045,0.0,47930.0,1102.740456,47445.42857,7249.0,178117.0,58025.57566
162.216.18.62,Spoofed,2,4,2856,5,2854,2,112.6866456,0.0,48184.0,1164.623515,37662.0,37662.0,37662.0,0.0
66.42.49.113,Spoofed,2,4,990,5,987,3,325.9756592,0.0,48905.0,1990.651112,14692.5,11508.0,17877.0,3184.5
128.199.225.7,Spoofed,1,2,3,2,3,0,95742.0,0.0,191484.0,95742.0,,,,
23.237.96.90,Spoofed,2,4,1602,5,1599,3,201.135169,0.0,49234.0,1575.785049,36173.5,1390.0,70957.0,34783.5
162.55.131.67,Spoofed,2,6,797,7,756,41,424.8225166,0.0,49160.0,2298.098082,10919.0,0.0,179673.0,39117.8622
89.150.59.24,Spoofed,2,3,23,4,22,1,13740.28571,368.0,115031.0,26114.54278,,,,
65.128.232.178,Spoofed,2,3,12,4,7,5,30887.16667,0.0,89354.0,33216.83686,29910.75,7321.0,75913.0,27359.83997
12.35.15.83,Spoofed,2,5,1096,6,1091,5,295.0238532,0.0,48919.0,1894.324948,86617.5,8904.0,185057.0,63531.73864
91.186.54.150,Spoofed,1,1,1,1,0,1,,,,,,,,
152.53.17.83,Spoofed,2,4,1692,5,1690,2,190.2202487,0.0,49165.0,1536.898641,14116.0,14116.0,14116.0,0.0
46.23.92.80,Spoofed,2,5,1067,6,1061,6,302.8424528,0.0,47926.0,1895.521032,75118.2,267.0,210464.0,79120.15078
8.42.76.68,Spoofed,2,5,1055,6,1050,5,306.3117255,0.0,48532.0,1930.087632,63447.75,40.0,232791.0,98031.51657
154.213.184.120,Spoofed,2,4,131,4,130,1,2469.651163,0.0,48295.0,5717.484482,,,,
69.12.83.95,Spoofed,2,4,1060,7,1055,5,304.3425047,0.0,48983.0,1933.746626,10584.25,987.0,26348.0,9566.722071
120.138.16.101,Spoofed,2,4,1213,4,1212,1,265.4252684,0.0,48341.0,1788.923682,,,,
85.89.172.150,Spoofed,2,5,1982,5,1977,5,162.5060729,0.0,48468.0,1399.505981,82768.0,5210.0,197624.0,76015.53045
185.220.101.19,Spoofed,2,5,2366,6,2357,9,136.4537351,0.0,48532.0,1286.17238,43595.5,152.0,202110.0,66071.19949
79.212.95.14,Spoofed,2,5,36,7,25,11,9646.833333,111.0,81571.0,18691.05014,26088.3,528.0,178071.0,52130.98207
180.149.44.156,Spoofed,2,4,1021,6,1015,6,316.6824458,0.0,48183.0,1938.25327,31916.4,4944.0,86032.0,29640.85144
15.204.31.220,Spoofed,2,5,1922,5,1916,6,167.6741514,0.0,48252.0,1421.861961,50201.0,415.0,179335.0,65264.68007
2.57.214.221,Spoofed,2,4,28,7,22,6,13578.80952,0.0,73144.0,22310.97679,29044.4,4397.0,76524.0,24939.84415
5.255.120.205,Spoofed,2,4,1646,5,1643,3,195.5042631,0.0,47959.0,1532.73296,35245.0,13561.0,56929.0,21684.0
178.76.189.97,Spoofed,2,5,1021,7,1013,8,317.6966403,0.0,48628.0,1960.528126,47847.28571,54.0,180270.0,59423.35885
51.15.116.168,Spoofed,2,4,811,6,808,3,398.4708798,0.0,48229.0,2197.599165,11826.5,10922.0,12731.0,904.5
217.155.53.98,Spoofed,2,3,21,6,9,12,24422.25,0.0,61857.0,23553.03092,14683.36364,36.0,85919.0,24091.53149
178.170.13.43,Spoofed,2,5,1012,4,1011,1,318.2267327,0.0,48008.0,1947.37079,,,,
85.239.244.9,Spoofed,2,4,27,7,22,5,9965.904762,6.0,75947.0,18271.29132,57204.5,8.0,182788.0,73130.01636
129.80.214.236,Spoofed,2,4,1022,6,1018,4,315.3992134,0.0,48820.0,1966.399424,23605.33333,1987.0,56656.0,23737.43281
54.204.140.31,Spoofed,2,4,28,5,25,3,13086.25,144.0,85261.0,21845.99673,95893.5,51743.0,140044.0,44150.5
51.15.89.200,Spoofed,2,4,874,6,870,4,369.8020713,0.0,48084.0,2100.696872,42129.0,9257.0,107201.0,46013.67032
98.155.3.106,Spoofed,2,5,999,6,995,4,323.2967807,0.0,48245.0,1968.899569,86569.0,6043.0,207058.0,86793.00503
134.195.185.52,Spoofed,2,4,1019,4,1018,1,315.8839725,0.0,48202.0,1935.031301,,,,
190.97.165.59,Spoofed,2,5,35,7,29,6,10341.07143,0.0,78936.0,19767.37004,66808.6,542.0,196970.0,71835.95431
93.99.104.195,Spoofed,2,4,1029,6,1024,5,314.0537634,0.0,48214.0,1939.922369,17715.0,1660.0,50383.0,19397.58875
45.77.112.107,Spoofed,2,4,956,6,952,4,337.8002103,0.0,48075.0,2013.977225,20343.66667,5139.0,47350.0,19146.82972
185.177.206.68,Spoofed,2,4,29,5,25,4,10590.95833,0.0,69036.0,17823.56668,23399.33333,9978.0,38484.0,11696.80918
83.21.93.105,Spoofed,2,2,3,3,2,1,62383.0,62383.0,62383.0,0.0,,,,
5.223.42.216,Spoofed,2,5,854,5,849,5,379.0648585,0.0,48138.0,2156.12454,63376.25,736.0,180556.0,72563.55825
47.236.20.49,Real,1,1,1,1,0,1,,,,,,,,
159.196.25.42,Spoofed,2,5,1217,7,1211,6,265.731405,0.0,48786.0,1796.95537,47680.8,844.0,173166.0,64329.94195
194.233.75.85,Spoofed,2,5,975,7,966,9,332.3803109,0.0,48076.0,2007.463604,43667.75,262.0,180182.0,60514.38648
104.244.72.193,Spoofed,2,4,828,6,825,3,389.0315534,0.0,48150.0,2162.212326,42790.0,8326.0,77254.0,34464.0
80.151.220.220,Spoofed,2,5,981,6,977,4,328.8555328,0.0,48085.0,1986.406164,62365.0,439.0,178623.0,82265.25849
92.27.150.46,Spoofed,2,4,1029,5,1025,4,313.8603516,0.0,48549.0,1937.217711,264.3333333,1.0,671.0,291.6999981
82.221.139.190,Spoofed,2,4,2333,5,2331,2,137.9909871,0.0,47963.0,1285.88003,3719.0,3719.0,3719.0,0.0
65.21.180.151,Spoofed,2,5,850,7,804,46,400.2540473,0.0,49033.0,2208.46012,9758.844444,0.0,432295.0,63700.54797
65.109.13.155,Spoofed,2,5,839,7,800,39,401.7359199,0.0,52232.0,2312.768414,11560.94737,0.0,403192.0,64552.99615
147.28.87.56,Spoofed,2,5,1184,4,1180,4,272.2298558,0.0,48001.0,1795.504667,86961.33333,278.0,250390.0,115632.7168
45.95.169.223,Spoofed,2,4,2058,5,2053,5,156.4922027,0.0,47933.0,1370.495391,39506.25,4574.0,86637.0,32503.02766
172.241.224.145,Spoofed,2,4,1091,5,1089,2,295.3428309,0.0,48559.0,1882.274939,3279.0,3279.0,3279.0,0.0
103.70.115.107,Spoofed,2,5,1063,6,1055,8,304.8036053,0.0,47929.0,1899.095828,35638.85714,326.0,175019.0,58015.66718
45.86.86.165,Spoofed,2,4,1049,5,1045,4,307.2931034,0.0,48004.0,1910.099854,23028.66667,180.0,49374.0,20234.99308
83.135.15.184,Spoofed,2,4,33,6,28,5,8208.148148,0.0,83342.0,19864.56554,33799.0,656.0,85304.0,32389.08793
185.141.56.28,Spoofed,2,4,1547,6,1544,3,208.2546986,0.0,48009.0,1581.168458,43862.5,654.0,87071.0,43208.5
146.19.168.223,Spoofed,2,5,1044,5,1041,3,308.7730769,0.0,48571.0,1922.866497,169047.0,77216.0,260878.0,91831.0
5.2.79.190,Spoofed,2,4,1596,7,1590,6,202.0969163,0.0,48247.0,1566.897468,30485.0,4418.0,83840.0,27511.87357
185.220.101.174,Spoofed,2,5,2478,6,2473,5,129.8830906,0.0,48042.0,1254.561536,59308.25,2834.0,203179.0,83291.03034
199.188.207.182,Spoofed,2,4,36,7,24,12,9249.086957,213.0,86631.0,19014.78032,23218.09091,814.0,179796.0,49873.99363
65.21.98.76,Spoofed,2,5,822,7,771,51,417.0844156,0.0,48645.0,2295.65303,10407.56,0.0,388256.0,55465.17195
178.215.238.131,Real,1,1,2,2,0,2,,,,,1.0,1.0,1.0,0.0
185.36.143.114,Spoofed,2,4,1037,7,1031,6,311.9223301,0.0,48322.0,1931.708638,25332.0,52.0,79080.0,28981.08779
81.169.186.16,Spoofed,2,5,1560,8,1554,6,206.9690921,0.0,48040.0,1569.405107,52250.2,991.0,251080.0,99431.0108
179.43.167.197,Spoofed,2,3,10,4,9,1,22943.125,0.0,46541.0,17165.63224,,,,
65.21.87.29,Spoofed,2,6,69,7,21,48,15310.7,563.0,60546.0,18989.73633,9349.340426,0.0,195909.0,37849.04686
51.68.197.220,Spoofed,2,5,2029,6,2023,6,158.9485658,0.0,50098.0,1417.398515,51853.8,1002.0,182414.0,67001.5226
208.115.220.204,Spoofed,2,4,1154,5,1152,2,279.2841008,0.0,49522.0,1863.410659,110858.0,110858.0,110858.0,0.0
45.79.70.219,Spoofed,2,4,1424,6,1420,4,226.5066949,0.0,48786.0,1657.789044,10999.0,239.0,31758.0,14682.11704
109.245.65.243,Spoofed,2,4,1042,6,1039,3,308.6377649,0.0,48107.0,1926.549101,29687.0,9681.0,49693.0,20006.0
209.58.137.85,Spoofed,2,5,1031,7,1026,5,313.6458537,0.0,48481.0,1941.303035,83334.5,7851.0,215656.0,80422.99538
50.3.182.151,Spoofed,2,5,1586,5,1583,3,203.1605563,0.0,48358.0,1570.440572,170694.5,83373.0,258016.0,87321.5
144.126.229.46,Spoofed,1,1,1,1,0,1,,,,,,,,
38.175.192.191,Spoofed,2,4,1595,6,1591,4,202.0861635,0.0,47998.0,1561.625276,45169.66667,16442.0,82389.0,27584.21051
49.13.28.37,Spoofed,2,6,828,7,796,32,402.7220126,0.0,47889.0,2210.577811,14178.93548,0.0,206664.0,47590.67366
93.127.222.32,Spoofed,2,5,1208,7,1203,5,267.3960067,0.0,48243.0,1792.252749,60118.25,7515.0,176402.0,67797.14469
188.68.50.174,Spoofed,2,5,1667,6,1660,7,193.721519,0.0,48287.0,1528.866451,57188.16667,663.0,242575.0,87084.61921
84.252.121.133,Spoofed,2,5,1220,7,1213,7,264.9108911,0.0,48114.0,1776.300988,55415.83333,2101.0,173964.0,65517.14881
188.192.183.75,Spoofed,2,5,1078,7,1070,8,300.3844715,0.0,48367.0,1896.625882,37014.85714,196.0,186616.0,62696.51784
185.220.101.51,Spoofed,2,5,2463,5,2460,3,130.756405,0.0,48995.0,1263.901228,165977.5,76470.0,255485.0,89507.5
18.212.120.129,Spoofed,2,2,7,5,4,3,36357.66667,0.0,100320.0,45369.14382,16299.0,5744.0,26854.0,10555.0
154.213.184.7,Spoofed,1,4,134,3,134,0,2401.233083,0.0,49290.0,5762.362902,,,,
120.77.235.200,Real,1,1,2,1,0,2,,,,,8796.0,8796.0,8796.0,0.0
24.61.34.233,Spoofed,2,4,1069,4,1068,1,301.0,0.0,48118.0,1896.176379,,,,
141.147.92.32,Spoofed,2,5,865,6,860,5,374.1420256,0.0,48166.0,2110.240784,85758.75,8038.0,194003.0,69368.65683
